35496176	prediction human computer interaction intention base eye movement electroencephalograph characteristic order work problem unsmooth inefficient human computer interaction process information age method human computer interaction intention prediction base electroencephalograph eeg signal eye movement signal propose approach different old method researcher predict use data human computer interaction single physiological signal method us eye movement eeg signal clearly characterize interaction intention prediction base addition approach test multiple human computer interaction intention take report operator different cognitive state experimental result show method advantage method propose researcher experiment 1 use eye movement signal regression point abscissa position px regression point order position py saccade amplitude ncbigene6296 ncbigene6296 evaluate interaction intention accuracy reach 92 experiment 2 rely pupil diameter pupil size ps determine time determine time meshd004402 eye movement signal achieve high accuracy operator cognitive state eeg signal add cognitive state identify separately combine test eeg parameter ralpha beta eye movement signal pupil diameter regression time accuracy 91 67 experimental combination eye movement eeg signal feature use predict operator interaction intention cognitive state
35516677	mucormycosis follow meshc000657245 meshd007239 epidemic develop pandemic case series tertiary care hospital india world still struggle fight meshc000657245 pandemic epidemic mucormycosis follow meshc000657245 meshd007239 increase india mucormycosis rare life threaten fungal meshd007239 high meshd003643 rate increase due rampant use corticosteroid meshd007154 meshc000657245 uncontrolled blood sugar increase ferritin use industrial meshd010100 use unsterile mask use unsterile meshd014867 humidifier meshd010100 delivery system remains question case series present 5 case meshd009091 follow meshc000657245 meshd007239 patient include patient clinical laboratory radiological data case series review literature
35480622	evaluation urgent retinal practice safety measure physician patient meshc000657245 pandemic purpose ass impact meshc000657245 pandemic urgent retina practice factor influence bond physician patient safety measure method clinical audit urgent meshd007431 present hospital period 15th demonstrate 15th 2020 compare period pandemic declaration 15th december 2019 15th february 2020 additionally two questionnaire assess bond safety measure diffuse medical personnel sample patient collect data analyze accordingly recommendation propose hospital administration specific corrective measure apply outcome apply corrective measure assess audit cycle period 15th june 15th august 2020 result significant decrease number urgent emerge meshd007431 present hospital pandemic 161 versus 302 case similar period pandemic 0 022 pandemic niche significant increase number urgent case 391 versus 161 case pandemic 0 006 increase number complex case resident associate less compliant attend physician bond safety measure conclusion delayed presentation urgent retinal case pandemic highlight importance public awareness urgent condition need prompt medical surgical care attention young physician pandemic important less adherent safety measure due work overload
35479643	vitro sequestration molecular mass spectrum characterize metallophilic meshd002104 broad bacteria sustainable agriculture due industrialization contamination toxic metal stain currently one major care scientist global presence high concentration large metal include meshd002104 environment mainly property human activity highly toxic meshd008670 meshd002104 enrol plant cell transporter usually use uptake essential cation meshd007501 meshd002118 zinc study care appraisement response tolerance show various bacteria change meshd002104 concentration 100 1 000 ppm optical density od isolates measure determine minimal inhibitory concentration mic meshd002104 isolated bacteria identify use 16 rrna gene sequence matrix assist laser desorption ionization time flight mass spectroscopy maldi tof ms among 72 isolates 07 ncbitaxon1408 ncbitaxon1408 ncbitaxon208224 ncbitaxon208224 klebsiella pneumonia ncbitaxon75612 ncbitaxon75612 ncbitaxon303 ncbitaxon303 ncbitaxon46257 ncbitaxon46257 ncbitaxon246432 ncbitaxon246432 isolates efficacy meshd002104 tolerance show sequestration potential change mic meshd011014 observe high 900 ppm tolerance meshd002104 low 600 ppm show ncbitaxon208224 ncbitaxon208224 besides meshd011014 show high 75 2 sequestration potential least 52 4 potential observe ncbitaxon303 ncbitaxon303 meshd002104 broad specie apply contaminate environment detoxification elimination meshd002104 agricultural field
35477744	reliability concurrent validity spinal cord independence measure iii among rehabilitation professional study design track sectional design objective investigate rater reliability spinal cord independence measure scim iii among rehabilitation professional along concurrent validity tool compare standard measure binding wheelchair user wu ambulatory follow individual meshd013119 sci set tertiary rehabilitation center community method 80 two participant sci 39 wu 43 follow individual assess use scim iii point data first 30 participant video show rater reliability assessment 7 rehabilitation professional include harbor occupational therapist physical therapist one novice one receive rater professional participant assess use standard measure control concurrent validity scim iii receive rater result scim iii show excellent intra rater inter rater reliability among rehabilitation professional analyze overall point intraclass correlation coefficient icc 0 90 separately subscale kappa value 0 80 total scim iii wu mobility score follow participant show significant correlation standard measure muscle effectiveness limit stability residue control functional endurance walk ability r 0 343 0 779 0 05 conclusion present finding lead clinical benefit confirm use scim iii interchangeably among rehabilitation professional adequately aim finding important community base rehabilitation base healthcare service especially coronaviru ncbitaxon11118 ncbitaxon11118 meshc000657245 hospital layer patient service limited individual sci
35498072	solution phase synthesis meshd009838 use phosphonate method unprotected 5 phosphite monomer recent approach nucleic acid therapeutic increase demand develop efficient method chemical synthesis olig meshd009838 n meshd009838 study report new approach solution phase synthesis odns use phosphonate method unprotected 5 phosphite monomer 5 phosphite monomer synthesize single step unprotected 2 deoxyribonucleosides use 5 selective phosphitylation apply synthetic cycle phosphonate method synthesize four form 5 phosphite monomer optimize condition condensation 3 hydroxy group 5 phosphite monomer phosphonate monoesters result various investigation solution phase synthesis trithymidine diphosphate ttt tetramers contain four form nucleobases achieve accord procedure consist double condensation deprotection purification use simple extraction precipitation new strategy solution phase synthesis oligodeoxyribonucl meshd009838 monomer synthesize single step unprotected 2 deoxyribonucleosides
35476450	immune checkpoint ncbigene102657 ncbigene102657 ncbigene102657 ncbigene102657 determine adipocyte progenitor metabolism meshd009765 development immune checkpoint ncbigene102657 ncbigene102657 ncbigene102657 ncbigene102657 member b7 family study meshd009369 microenvironment immunotherapy potential role metabolism remains largely unknown show ncbigene102657 ncbigene102657 highly show ncbitaxon10090 ncbitaxon10090 human ncbigene230796 ncbigene230796 tissue stabilize state high level adipocyte progenitor cell ncbigene80381 ncbigene80381 rapidly determine upon trigger adipocyte differentiation combine rna sequence metabolic study reveal ncbigene80381 ncbigene80381 cause glycolytic mitochondrial activity adipocyte progenitor release ncbigene80381 ncbigene80381 progenitor result impaired oxidative metabolism program increase meshd008055 aggregation derive adipocytes consistent observation ncbitaxon10090 ncbitaxon10090 knock ncbigene102657 ncbigene102657 develop spontaneous meshd009765 meshd008659 ncbigene230796 ncbigene230796 tissue meshd007249 result reveal unexpected metabolic role ncbigene102657 ncbigene102657 ncbigene230796 ncbigene230796 tissue surface potential new avenue treatment meshd008659 target ncbigene102657 ncbigene102657 pathway immune checkpoint ncbigene102657 ncbigene102657 modulates adipocyte progenitor metabolism protects meshd009765
35508609	dynamic magnetic resonance image muscle contraction facioscapulohumeral meshd009136 quantitative muscle mri meshd014867 t2 fat function increasingly use ass disease involvement meshd009135 image technique assessment dynamic flexible muscle property yet understand clinic exploratory study quantitatively characterize meshd063806 form patient involve facioscapulohumeral meshd009136 ncbigene2489 ncbigene2489 dominant meshd009136 apply dynamic mri synchronize neuromuscular electrical stimulation nmes evaluate quadriceps muscle 34 ambulatory patient 13 healthy control 6 12 month time interval subgroup patient conduct similarly control another subgroup average form decrease time around 57 1 5 year dynamic mri parameter correlate quantitative mri result suggest evaluation muscle contraction nmes mri feasible potentially use explore flexible property monitor muscle involvement ncbigene2489 ncbigene2489 meshd009468
35502422	syphilis transmission exacerbate due meshc000657245 pandemic
35477938	peptidoglycan biosynthesis aim meshd008055 change along enzyme substrate affinity gradient care bacterial cell condition resistance osmotic meshd000079225 peptidoglycan pg show pg biosynthetic enzyme precursor attractive target combat meshd001424 apply native mass spectroscopy elucidate effect meshd008055 substrate pg membrane enzyme mray murg murj show dimerization mray match binding carrier meshd008055 substrate meshc009621 c55 demonstrate use native ncbitaxon2710868 ncbitaxon2710868 biosynthetic reaction monitoring find passage substrate product control relative binding affinity different membrane enzyme overall provide molecular consider pg membrane enzyme conduct meshd008055 precursor favourable binding event highlight possible opportunity intervention bacterial cell wall enzyme precursor critical target antibiotic development source investigate several biosynthetic enzyme substrate show passage substrate product pathway control relative binding affinity
35494470	calculate absolute binding free energy ncbigene397415 ncbigene397415 dimer explicit result ncbigene397415 ncbigene397415 significant hormone regulation meshd005947 level blood monomer bond form dimer hexamers complex process study binding ncbigene397415 ncbigene397415 dimer first calculate absolute binding free energy lead molecular dynamic method labour method base fictitious thermodynamic cycle consider limited correction term final calculate binding free energy 298 8 97 1 41 kcal mol 1 conclusion experimental value 7 2 0 8 kcal mol 1 discus important residue residue interaction ncbigene397415 ncbigene397415 monomer include hydrophobic interaction pi pi interaction meshd006859 bond interaction analysis reveal 5 key residue vlab12 tyrb16 pheb24 pheb25 tyrb26 dimerization ncbigene397415 ncbigene397415 perform mm meshc437084 computation wild type dimer mutant study role key residue change binding energy ncbigene397415 ncbigene397415 dimer paper calculate absolute binding free energy insulin dime ncbigene397415 ncbigene397415 eered physician method result 8 97 kcal mol 1 conclusion experimental value 7 2 kcal mol 1 analyze residue residue interaction
35492582	fluctuation external peak demand across quarter basketball game purpose study compare external peak demand pds across quarter basketball 13 elite junior male basketball player monitor use electronic performance track system study interval different time window determine external pd distance player load distance binding four different zone acceleration deceleration combine linear model trial identify difference among quarter auto correlation function carry determine fluctuation across completely game result show significant difference q1 v q2 distance player load base walk distance q1 v q3 distance player load hsr q1 v q4 distance player load base walk hsr q3 v q4 distance player load finding suggest external pd trial base demand distance player load high speed trial decrease across basketball game notable decline occur first quarter quarter still important line non significant difference found quarter several external pd variable jogging trial acceleration deceleration across different time window finding present study reinforce importance consider specific pd variable different function due specific insight provide
35495729	change correlation ncbigene110006 ncbigene110006 microbiota fecal metabolome characteristic experimental meshd010518 rat objective meshd010518 affect progression many disease detailed mechanism remains unclear study hope provide new estimation explore mechanism analyze ncbigene110006 ncbigene110006 microbiota fecal metabolic characteristic experimental meshd010518 ncbitaxon10116 ncbitaxon10116 method total 10 ncbitaxon10116 ncbitaxon10116 randomly part ligature induced experimental meshd010518 ep group healthy control group 4 week experiment feces ncbitaxon10116 ncbitaxon10116 collect sequence 16 ribosomal dna rdna sequence technology fluid chromatography mass spectroscopy lc ms result 16 rdna sequence result show beta diversity gut ncbigene110006 ncbigene110006 robiota significantly different ep control group level dominant genus different compare control group rumi ncbitaxon33038 ncbitaxon33038 ch ncbitaxon562 ncbitaxon562 roseburia significantly enrich ep coprococcus turicibacter lachnospira significantly decrease correlation analysis show roseburia exhibit high correlation genus 3 488 qualitative metabolite 164 metabolite upregulated 362 metabolite downregulated ep enrichment analysis show peri meshd010518 nificantly change 45 positive negative ion metabolic pathway 5 kegg pathway protein digestion absorption novice meshd014443 abolism glycolysis gluconeogenesis niac meshd009525 nico meshd009536 abolism oxidative phosphorylation enrich microbiome metabolome correlation analysis show genus significant difference peri meshd010518 usually significantly correlate metabolite roseburia lachnospira esch ncbitaxon562 ncbitaxon562 ricibacter rumi ncbitaxon33038 ncbitaxon33038 genus change trend tend similar correlation certain metabolite addition vita meshd004872 prot meshc028025 significant correlation microorganism conclusion study reveal peri meshd010518 er gut ncbigene110006 ncbigene110006 robiota fecal metabolite correlation analysis microbiota metabolome provide deep understand peri meshd010518 provide management study peri meshd010518 ecting disease
35498708	opportunity challenge predictive approach non cod rna plant
35505069	trend influenza vaccination coverage pregnant woman 10 year analysis french healthcare database pregnant woman high risk severe influenza associate obstetric complication world health system who recommend influenza vaccination pregnant woman since 2012 vaccination coverage remains low global europe due lack proposition health care provider high refusal rate woman primary aim study calculate influenza vaccination coverage ivc population pregnant woman france study development 2009 2018 secondary objective describe vaccinate population find determinant associate vaccination retrospective cohort study base egb french health care database representative sample french population contain data health insurance system pregnant woman present medically spontaneously 2009 2018 period include 2009 2018 period 1 2 pregnant woman vaccinate influenza 875 72 207 95 ci 1 14 1 30 ivc slightly increase 2012 who recommendation 0 33 1 79 0 001 remain highly low 4 1 2018 woman young 25 year old low coverage 0 6 whereas woman 35 year old potential obtain influenza vaccine 1 7 or 2 82 95 ci 2 14 3 71 vaccination conduct influence multifetal pregnancy parity socio economically deprive woman less potential vaccinate or 0 81 95 ci 0 67 0 98 woman pre exist medical condition overall high vaccination rate 2 5 or 2 32 95 ci 1 94 2 77 vaccine mainly order family physician 58 influenza vaccination pregnant woman france remains low especially young healthy woman measure information cause towards pregnant woman study knowledge position practice health care professional need undertaken improve coverage
35464058	hormone regulation bone thyroid background hormone organ thyroid number total body release series hormone bone one main target organ thyroid summary review highlight role thyroid hormone meshd013959 bone homeostasis conclusion thyroid hormone play significant role growth development bone instability thyroid hormone impair bone homeostasis
35509580	intracranial fungal ncbitaxon89940 ncbitaxon89940 meshd007239 nonimmunocompromised patient case report review literature background ncbitaxon89940 ncbitaxon89940 dematiaceous fungus rarely infects key neural system cns associate meshd003643 rate 70 despite treatment case description 81 year old female remote history meshc538614 present progressive meshd006261 expressive aphasia 3 day compute tomography image reveal result frontotemporal mass environment vasogenic meshd004487 result frontotemporal craniotomy perform culture reveal ncbitaxon89940 ncbitaxon89940 initial management 4 meshd065819 unsuccessful patient recurrence meshd007239 developed meshd008169 follow addition oral meshd005437 patient show significant improvement complete radiographic result cranial meshd008171 conclusion ncbitaxon89940 ncbitaxon89940 involve cns rare frequently fatal disease surgical management along standard antifungal treatment provide definitive therapy addition meshd005437 4 meshd065819 result positive outcome patient active life independently 1 year original diagnosis rare fungal meshd007239 standard antifungal treatment provide adequate coverage use additional therapy require
35463737	novel dlsnnc sbs base model improve qos healthcare iot application health care system mean enhance one health result one quality life order action social commitment health care must focus produce social benefit support due ever increase demand healthcare sector meshd006261 measure patient data produce need store long duration clinical source risk patient data lose due data center failure minimize include ncbigene161882 ncbigene161882 layer cloud compute architecture effect data produce store cloud order increase service quality present ncbigene161882 ncbigene161882 compute base deep study sigmoid base neural network cluster dlsnnc score base schedule sbs ncbigene161882 ncbigene161882 compute begin collect store healthcare data cloud layer use data collect sensor deep study sigmoid base neural network cluster score base schedule approach use determine information ncbigene161882 ncbigene161882 node ncbigene161882 ncbigene161882 layer sensor collect data post ncbigene161882 ncbigene161882 layer cloud compute level responsible monitoring healthcare system exploratory finding show promising result term conclusion conclusion latency network use propose system outperform exist technique term average delay
35501846	randomize trial compare video telecare education v person education dietary regimen compliance patient meshd003924 support clinical telehealth provider background compliance dietary recommendation patient difficult part meshd003920 management nature educational method increase patient awareness question effect method purpose relative method consider therefore study conduct compare effect person education versus video tele education dietary regimen compliance patient t2dm method trial 378 patient ty meshd003924 t2dm random allocate video tele education person education control group patient weight biochemical parameter measure educational program three month recent result mean change patient weight glycemic parameter lipi meshd008055 file decrease two educational group control group three month period significant difference study variable person video education group post intervention exclude total chol meshd002784 pre post intervention change weight tc hemoglobin a1c trig meshd014280 low density lipoprotein cholesterol significant person group video group none educational program significant impact fast blood suga meshd000073893 density lipoprotein cholesterol high density lipoprotein cholesterol discussion video tele education effective person educational method dietary regimen compliance among patient t2dm three month period therefore recommend use video tele education combination alternative person education method study provide support diabet meshd003920 tor trial registration investigation show iranian registry clinical trial center irct20150302021307n4 supplementary information online version control supplementary material available 10 1186 s12902 022 01032 4
35395059	fim fhab adhesins play important role nasal cavity meshd007239 bordetella pertussis transmission novel ncbitaxon10090 ncbitaxon10090 catarrhal meshd007239 model meshd012141 cause bordetella pertussis use quality cause infant meshd003643 pre vaccine era ncbitaxon10090 ncbitaxon10090 model meshd014917 function characterization ncbitaxon520 ncbitaxon520 virulence mechanism biologically relevant meshd003139 level ncbitaxon520 ncbitaxon520 transmission adequately reproduce adult ncbitaxon10090 ncbitaxon10090 due limited proliferation human adjust pathogen ncbitaxon10090 ncbitaxon10090 nasopharyngeal mucosa use meshd007153 c57bl 6j ncbigene17874 ncbigene17874 ko ncbitaxon10090 ncbitaxon10090 achieve ncbitaxon520 ncbitaxon520 proliferation human like high number 108 feasible bacteria per nasal cavity extract rhinosinusitis follow robust shed transmission ncbitaxon520 ncbitaxon520 bacteria adult co family ncbigene17874 ncbigene17874 ko ncbitaxon10090 ncbitaxon10090 experiment comprehensive set ncbitaxon520 ncbitaxon520 mutant reveal pertussis toxin adenylate cyclase toxin hemolysin t3ss effector btea bopc several know virulence factor dispensable nasal cavity meshd007239 ncbitaxon520 ncbitaxon520 transmission immunocompromised ncbigene17874 ncbigene17874 ko ncbitaxon10090 ncbitaxon10090 line mutant lack filamentous hemagglutinin fhab fimbria fim adhesins meshd007239 nasal cavity poorly shed low level fail productively infect co family ncbigene17874 ncbigene17874 ko c57bl 6j ncbitaxon10090 ncbitaxon10090 fhab fimbria appear play critical role ncbitaxon520 ncbitaxon520 transmission report novel ncbitaxon10090 ncbitaxon10090 model ncbitaxon520 ncbitaxon520 induced meshd012220 mode genetic dissection host mechanism involve ncbitaxon520 ncbitaxon520 shed validation key bacterial transmission factor ought target future pertussis vaccine source summary pertussis strictly human meshd012141 fatal young child elderly currently use ncbitaxon10090 ncbitaxon10090 model meshd002543 pulmonary meshd014917 function remarkably well recognition ncbitaxon520 ncbitaxon520 virulence factor development effective pertussis vaccine ncbitaxon520 ncbitaxon520 transmission reproduce adult ncbitaxon10090 ncbitaxon10090 due limited proliferation human pathogen upper airway ncbitaxon10090 ncbitaxon10090 therefore vaccinate nasal cavity meshd007153 ncbigene17874 ncbigene17874 knock ncbitaxon10090 ncbitaxon10090 achieve human like high level meshd007239 provide trigger meshd012220 catarrhal shed bacteria ncbitaxon10090 ncbitaxon10090 nasal cavity efficient transmission meshd007239 onto co family adult animal test set bacterial mutant identify two bacterial adhesins key transmission factor combine ability ncbitaxon10090 ncbitaxon10090 bacterial genetics new base ncbitaxon10090 ncbitaxon10090 model catarrhal phase whoop meshd003371 enable decipher mechanism underlie ncbitaxon520 ncbitaxon520 transmission new host
35501713	tutorial case time series design small area analysis background increase availability data health outcome risk factor collect fine geographical result one main cause surface popularity epidemiological analysis conduct small area level fat data set model important methodological result related model complexity computational demand well linkage harmonisation data collect different geographical level method tutorial illustrate extension case time series design originally propose individual level analysis short term association time change exposure application use data combine small geographical area case time series design plant longitudinal structure time series data self match model case method provide flexible highly adaptable analytical tool methodology well case model complex temporal relationship provide efficient computational system large datasets include longitudinal measurement collect fine geographical level result application case time series small area analysis demonstrate use real data case study ass meshd003643 risk associate high temperature summer 2006 2013 london uk case make use information individual meshd003643 temperature socio economic characteristic collect different geographical level tutorial report various step analysis namely definition case time series structure linkage data well estimation risk association assessment exposure difference code data make available full reproduce result graphical description conclusion extension case time series small area analysis provide valuable analytical tool combine model flexibility computational efficiency increase availability data collect fine geographical scale provide opportunity application address wide range epidemiological question
35427167	waste enable hydrodynamic conductivity tunable bandgap semiconductor electronic transport regimen carrier carrier collision dominant scatter mechanism take new relevance advent ultraclean two dimensional material present combine theoretical experimental study ambipolar hydrodynamic transport bilayer meshd006108 demonstrate conductivity present sum two drude like term describe relative movement electron trap collective movement electron trap plasma predict measure conductivity gapless level neutral bilayer meshd006108 sample temperature main wide range away neutrality electron trap conductivity collapse single trend set four match parameter provide quantitative accord theory experiment density temperature gap measure work validates recent theory waste enable hydrodynamic conductivity produce link semiconductor physic emerge field viscous electronics theoretical experimental study electron trap friction limited transport bilayer meshd006108 tunable bandgap
35501339	correlate area difference meshd007239 meshd003643 rate first wave meshc000657245 pandemic evidence bayesian model average meshc000657245 pandemic result great discrepancy meshd007239 meshd003643 rate area besides biological epidemiological factor mass social economic criterion influence extent discrepancy appear therefore active consider involve critical socio economic health factor correlate meshd007239 meshd003643 rate outcome pandemic leverage bayesian model average technique area level data investigate whether 28 variable describe various set health socio economic characteristic correlate final number meshd007239 meshd003643 first wave ncbitaxon11118 ncbitaxon11118 pandemic show variable able robustly correlate outcome understand relationship potential correlate explain meshd007239 meshd003643 rate produce meshd007592 distance use distance conclude extent variable able provide credible explanation meshc000657245 meshd007239 meshd003643 outcome change area heterogeneous feature
35428788	approach infra red label track corneal endothelial cell vivo follow corneal transplantation initial rapid decline corneal endothelial cell cecs follow surgery direct image post transplantation endothelial cell possible week surgery limited field consider developed label approach use 1 1 dioctadecyl 3 3 3 3 tetramethylindotricarbocyanine iodide dir dye solution enable track label cecs vivo least 1 month initial vitro optimization assessment dye concentration fluorescence cellular meshd064420 cell migration perform diffuse primary cecs subsequently vivo evaluation cellular label assess rabbit lesion heal model finally real time visualization human remains donor tissue incubate dir transplantation ncbitaxon9986 ncbitaxon9986 achieve use clinical confocal microscope result reveal detectable fluorescence increase concentration plateau 100 microg ml meshd064420 concentration evaluate dir label cecs detectable vivo 1 month transplantation label donor graft image trackable vivo acute endothelial rejection 1 rabbit evidence detectable dir positive cell prior chamber dir image provide detailed image transplantation human corneal endothelium enable non invasive observation corneal endothelial morphology follow transplantation
