D020805	Central Nervous System Viral Diseases
D060425	Cerebral Phaeohyphomycosis
D058565	Cerebral Ventriculitis
D002590	Cestode Infections
D002598	Chagas Cardiomyopathy
D014355	Chagas Disease
D002601	Chancre
D002602	Chancroid
D002644	Chickenpox
D065632	Chikungunya Fever
D002690	Chlamydia Infections
D002694	Chlamydiaceae Infections
D061387	Chlamydial Pneumonia
D023521	Chlamydophila Infections
D002771	Cholera
D002862	Chromoblastomycosis
D016770	Ciliophora Infections
D018173	Circoviridae Infections
D006691	Classical Swine Fever
D003003	Clonorchiasis
D003015	Clostridium Infections
D003047	Coccidioidomycosis
D003048	Coccidiosis
D060085	Coinfection
D003121	Colorado Tick Fever
D003139	Common Cold
D003141	Communicable Diseases
D021821	Communicable Diseases, Emerging
D000076263	Communicable Diseases, Imported
D017714	Community-Acquired Infections
D003218	Condylomata Acuminata
D003232	Conjunctivitis, Acute Hemorrhagic
D003234	Conjunctivitis, Bacterial
D003235	Conjunctivitis, Inclusion
D003236	Conjunctivitis, Viral
D003320	Corneal Ulcer
D003333	Coronaviridae Infections
D018352	Coronavirus Infections
D003354	Corynebacterium Infections
D015605	Cowpox
D003384	Coxsackievirus Infections
D007562	Creutzfeldt-Jakob Syndrome
D003428	Cross Infection
D003453	Cryptococcosis
D003457	Cryptosporidiosis
D021866	Cyclosporiasis
D003551	Cysticercosis
D003586	Cytomegalovirus Infections
D017726	Cytomegalovirus Retinitis
D045827	Cytophagaceae Infections
D004266	DNA Virus Infections
D006800	Deltaretrovirus Infections
D003715	Dengue
D003881	Dermatomycoses
D045824	Desulfovibrionaceae Infections
D004011	Dicrocoeliasis
D004022	Dictyocaulus Infections
D004030	Dientamoebiasis
D058066	Digital Dermatitis
D004154	Dipetalonema Infections
D004165	Diphtheria
D004169	Diphyllobothriasis
D004184	Dirofilariasis
D015299	Discitis
D004216	Distemper
D004313	Dourine
D004320	Dracunculiasis
D004404	Dysentery, Amebic
D004405	Dysentery, Bacillary
D004443	Echinococcosis
D004444	Echinococcosis, Hepatic
D004445	Echinococcosis, Pulmonary
D004451	Echinostomiasis
D004457	Echovirus Infections
D004473	Ecthyma
D004474	Ecthyma, Contagious
D004478	Ectoparasitic Infestations
D004482	Ectromelia, Infectious
D016873	Ehrlichiosis
D004605	Elephantiasis, Filarial
D004653	Empyema
D016724	Empyema, Pleural
D013354	Empyema, Subdural
D004654	Empyema, Tuberculous
D004671	Encephalitis, Arbovirus
D004670	Encephalitis, California
D020803	Encephalitis, Herpes Simplex
D004672	Encephalitis, Japanese
D004674	Encephalitis, St. Louis
D004675	Encephalitis, Tick-Borne
D020804	Encephalitis, Varicella Zoster
D018792	Encephalitis, Viral
D016890	Encephalitozoonosis
D004679	Encephalomyelitis
D020242	Encephalomyelitis, Eastern Equine
D004682	Encephalomyelitis, Enzootic Porcine
D004683	Encephalomyelitis, Equine
D004685	Encephalomyelitis, Venezuelan Equine
D020241	Encephalomyelitis, Western Equine
D016643	Encephalopathy, Bovine Spongiform
D004697	Endocarditis, Bacterial
D004698	Endocarditis, Subacute Bacterial
D009877	Endophthalmitis
D019446	Endotoxemia
D017189	Enoplida Infections
D004749	Entamoebiasis
D004753	Enteritis, Transmissible, of Turkeys
D004756	Enterobacteriaceae Infections
D017229	Enterobiasis
D004761	Enterocolitis, Pseudomembranous
D004767	Enterotoxemia
D004769	Enterovirus Infections
D016583	Enzootic Bovine Leukosis
D004810	Ephemeral Fever
D004819	Epidermodysplasia Verruciformis
D020802	Epidural Abscess
D004826	Epiglottitis
D020031	Epstein-Barr Virus Infections
D004859	Equine Infectious Anemia
D004886	Erysipelas
D004887	Erysipeloid
D004889	Erysipelothrix Infections
D015787	Erythema Chronicum Migrans
D004891	Erythema Induratum
D016731	Erythema Infectiosum
D004894	Erythrasma
D004927	Escherichia coli Infections
D015521	Ethmoid Sinusitis
D056986	Euglenozoa Infections
D005077	Exanthema Subitum
D054908	Extensively Drug-Resistant Tuberculosis
D015817	Eye Infections
D015818	Eye Infections, Bacterial
D015821	Eye Infections, Fungal
D015822	Eye Infections, Parasitic
D015828	Eye Infections, Viral
D005211	Fascioliasis
D005213	Fascioloidiasis
D015673	Fatigue Syndrome, Chronic
D016181	Feline Acquired Immunodeficiency Syndrome
D016766	Feline Infectious Peritonitis
D005254	Feline Panleukopenia
D005368	Filariasis
D018702	Filoviridae Infections
D018178	Flaviviridae Infections
D018177	Flavivirus Infections
D045826	Flavobacteriaceae Infections
D058267	Flea Infestations
D005490	Focal Infection
D005491	Focal Infection, Dental
D005535	Foot Rot
D005536	Foot-and-Mouth Disease
D018934	Fournier Gangrene
D005586	Fowlpox
D015522	Frontal Sinusitis
D016469	Fungemia
D005667	Furunculosis
D060585	Fusariosis
D045825	Fusobacteriaceae Infections
D005674	Fusobacterium Infections
D005738	Gas Gangrene
D005761	Gastroenteritis, Transmissible, of Swine
D005847	Geotrichosis
D016098	Gerstmann-Straussler-Scheinker Disease
D005873	Giardiasis
D005888	Gingival Pocket
D005891	Gingivitis
D005892	Gingivitis, Necrotizing Ulcerative
D005896	Glanders
D058429	Gnathostomiasis
D006069	Gonorrhea
D016905	Gram-Negative Bacterial Infections
D016908	Gram-Positive Bacterial Infections
D006100	Granuloma Inguinale
D019053	HIV Enteropathy
D015658	HIV Infections
D006679	HIV Seropositivity
D019247	HIV Wasting Syndrome
D039682	HIV-Associated Lipodystrophy Syndrome
D015490	HTLV-I Infections
D015491	HTLV-II Infections
D006188	Haemonchiasis
D006192	Haemophilus Infections
D006232	Hand, Foot and Mouth Disease
D018778	Hantavirus Infections
D018804	Hantavirus Pulmonary Syndrome
D000077299	Healthcare-Associated Pneumonia
D006357	Heartwater Disease
D016481	Helicobacter Infections
D006373	Helminthiasis
D006374	Helminthiasis, Animal
D006480	Hemorrhagic Fever with Renal Syndrome
D006478	Hemorrhagic Fever, American
D006479	Hemorrhagic Fever, Crimean
D019142	Hemorrhagic Fever, Ebola
D006481	Hemorrhagic Fever, Omsk
D006482	Hemorrhagic Fevers, Viral
D006483	Hemorrhagic Septicemia
D031941	Hemorrhagic Septicemia, Viral
D030243	Hemorrhagic Syndrome, Bovine
D045464	Henipavirus Infections
D018347	Hepadnaviridae Infections
D006506	Hepatitis A
D006509	Hepatitis B
D019694	Hepatitis B, Chronic
D006526	Hepatitis C
D019698	Hepatitis C, Chronic
D003699	Hepatitis D
D019701	Hepatitis D, Chronic
D016751	Hepatitis E
D006520	Hepatitis, Animal
D006522	Hepatitis, Infectious Canine
D006524	Hepatitis, Viral, Animal
D006525	Hepatitis, Viral, Human
D006557	Herpangina
D006558	Herpes Genitalis
D006560	Herpes Labialis
D006561	Herpes Simplex
D006562	Herpes Zoster
D006563	Herpes Zoster Ophthalmicus
D016697	Herpes Zoster Oticus
D006566	Herpesviridae Infections
D017497	Hidradenitis Suppurativa
D006660	Histoplasmosis
D006725	Hookworm Infections
D006726	Hordeolum
D060605	Hyalohyphomycosis
D006925	Hymenolepiasis
D007000	Hypodermyiasis
D007169	Impetigo
D007241	Infectious Bovine Rhinotracheitis
D000069544	Infectious Encephalitis
D007244	Infectious Mononucleosis
D005585	Influenza in Birds
D007251	Influenza, Human
D034062	Insomnia, Fatal Familial
D007411	Intestinal Diseases, Parasitic
D059413	Intraabdominal Infections
D000072742	Invasive Fungal Infections
D055744	Invasive Pulmonary Aspergillosis
D021865	Isosporiasis
D007617	Kaposi Varicelliform Eruption
D007635	Keratitis, Dendritic
D016849	Keratitis, Herpetic
D007639	Keratoconjunctivitis, Infectious
D018601	King's Evil
D007710	Klebsiella Infections
D007729	Kuru
D007733	Kyasanur Forest Disease
D007757	Laboratory Infection
D007815	Larva Migrans
D007816	Larva Migrans, Visceral
D007827	Laryngitis
D007835	Lassa Fever
D000085343	Latent Infection
D055985	Latent Tuberculosis
D007876	Legionellosis
D007877	Legionnaires' Disease
D007896	Leishmaniasis
D016773	Leishmaniasis, Cutaneous
D016774	Leishmaniasis, Diffuse Cutaneous
D007897	Leishmaniasis, Mucocutaneous
D007898	Leishmaniasis, Visceral
D057831	Lemierre Syndrome
D016180	Lentivirus Infections
D007918	Leprosy
D015439	Leprosy, Borderline
D015440	Leprosy, Lepromatous
D056006	Leprosy, Multibacillary
D056005	Leprosy, Paucibacillary
D015441	Leprosy, Tuberculoid
D007922	Leptospirosis
D016582	Leukemia, Feline
D007968	Leukoencephalopathy, Progressive Multifocal
D017733	Leukoplakia, Hairy
D010373	Lice Infestations
D020363	Limbic Encephalitis
D008088	Listeriosis
D008100	Liver Abscess
D008101	Liver Abscess, Amebic
D046290	Liver Abscess, Pyogenic
D008109	Liver Diseases, Parasitic
D060368	Lobomycosis
D008118	Loiasis
D008146	Louping Ill
D008158	Ludwig's Angina
D008166	Lumpy Skin Disease
D008169	Lung Abscess
D008172	Lung Diseases, Fungal
D008174	Lung Diseases, Parasitic
D020945	Lupus Vasculitis, Central Nervous System
D008177	Lupus Vulgaris
D008193	Lyme Disease
D020852	Lyme Neuroborreliosis
D008216	Lymphocytic Choriomeningitis
D008219	Lymphogranuloma Venereum
D008288	Malaria
D008289	Malaria, Avian
D016779	Malaria, Cerebral
D016778	Malaria, Falciparum
D016780	Malaria, Vivax
D008304	Malignant Catarrh
D008368	Mansonelliasis
D008379	Marburg Virus Disease
D008380	Marek Disease
D008417	Mastoiditis
D015523	Maxillary Sinusitis
D008457	Measles
D008554	Melioidosis
D016920	Meningitis, Bacterial
D016919	Meningitis, Cryptococcal
D020814	Meningitis, Escherichia coli
D016921	Meningitis, Fungal
D008583	Meningitis, Haemophilus
D008584	Meningitis, Listeria
D008585	Meningitis, Meningococcal
D008586	Meningitis, Pneumococcal
D008587	Meningitis, Viral
D008589	Meningococcal Infections
D008590	Meningoencephalitis
D050738	Mesomycetozoea Infections
D016881	Microsporidiosis
D053489	Mink Viral Enteritis
D008924	Mite Infestations
D008976	Molluscum Contagiosum
D008989	Monieziasis
D045908	Monkeypox
D018701	Mononegavirales Infections
D045828	Moraxellaceae Infections
D018185	Morbillivirus Infections
D009091	Mucormycosis
D009107	Mumps
D016183	Murine Acquired Immunodeficiency Syndrome
D008271	Mycetoma
D009164	Mycobacterium Infections
D009165	Mycobacterium Infections, Nontuberculous
D015270	Mycobacterium avium-intracellulare Infection
D009175	Mycoplasma Infections
D009180	Mycoplasmatales Infections
D009181	Mycoses
D009187	Myelitis
D009188	Myelitis, Transverse
D009198	Myiasis
D009234	Myxomatosis, Infectious
D009265	Nairobi Sheep Disease
D009304	Nasopharyngitis
D009332	Necatoriasis
D016870	Neisseriaceae Infections
D009349	Nematode Infections
D000071074	Neonatal Sepsis
D020953	Neuroaspergillosis
D020019	Neurocysticercosis
D020818	Neuroschistosomiasis
D009494	Neurosyphilis
D009521	Newcastle Disease
D030341	Nidovirales Infections
D009617	Nocardia Infections
D009814	Oesophagostomiasis
D009855	Onchocerciasis
D015827	Onchocerciasis, Ocular
D014009	Onychomycosis
D009878	Ophthalmia Neonatorum
D009889	Opisthorchiasis
D009894	Opportunistic Infections
D009976	Orthomyxoviridae Infections
D010019	Osteomyelitis
D010029	Ostertagiasis
D010035	Otitis Media, Suppurative
D059249	Otomycosis
D010123	Oxyuriasis
D017194	Oxyurida Infections
D010202	Panophthalmitis
D030361	Papillomavirus Infections
D010229	Paracoccidioidomycosis
D010237	Paragonimiasis
D018184	Paramyxoviridae Infections
D015493	Paraparesis, Tropical Spastic
D018512	Parasitemia
D010272	Parasitic Diseases
D010273	Parasitic Diseases, Animal
D010283	Paratuberculosis
D010284	Paratyphoid Fever
D010304	Paronychia
D010322	Parvoviridae Infections
D010326	Pasteurella Infections
D016871	Pasteurellaceae Infections
D012766	Pasteurellosis, Pneumonic
D034161	Pelvic Infection
D000292	Pelvic Inflammatory Disease
D010482	Periapical Abscess
D010495	Pericarditis, Tuberculous
D020819	Perimeningeal Infections
D010508	Periodontal Abscess
D010522	Periostitis
D010538	Peritonitis
D014395	Peritonitis, Tuberculous
D000039	Peritonsillar Abscess
D000088562	Persistent Infection
D029021	Peste-des-Petits-Ruminants
D018182	Pestivirus Infections
D059270	Petrositis
D060446	Phaeohyphomycosis
D010612	Pharyngitis
D010217	Phlebotomus Fever
D010850	Picornaviridae Infections
D010854	Piedra
D010874	Pinta
D044225	Piscirickettsiaceae Infections
D010930	Plague
D010998	Pleurisy
D011000	Pleurodynia, Epidemic
D011001	Pleuropneumonia
D011002	Pleuropneumonia, Contagious
D011008	Pneumococcal Infections
D016720	Pneumocystis Infections
D011014	Pneumonia
D048089	Pneumonia of Calves, Enzootic
D045729	Pneumonia of Swine, Mycoplasmal
D011015	Pneumonia, Aspiration
D018410	Pneumonia, Bacterial
D011017	Pneumonia, Lipid
D011019	Pneumonia, Mycoplasma
D000071067	Pneumonia, Necrotizing
D011018	Pneumonia, Pneumococcal
D011020	Pneumonia, Pneumocystis
D011021	Pneumonia, Progressive Interstitial, of Sheep
D011022	Pneumonia, Rickettsial
D011023	Pneumonia, Staphylococcal
D053717	Pneumonia, Ventilator-Associated
D011024	Pneumonia, Viral
D018186	Pneumovirus Infections
D011051	Poliomyelitis
D011052	Poliomyelitis, Bulbar
D027601	Polyomavirus Infections
D053570	Porcine Postweaning Multisystemic Wasting Syndrome
D019318	Porcine Reproductive and Respiratory Syndrome
D000077342	Post-Lyme Disease Syndrome
D016262	Postpoliomyelitis Syndrome
D059369	Pott Puffy Tumor
D031261	Poult Enteritis Mortality Syndrome
D011213	Poxviridae Infections
D011251	Pregnancy Complications, Infectious
D015597	Pregnancy Complications, Parasitic
D017096	Prion Diseases
D016459	Prosthesis-Related Infections
D011512	Proteus Infections
D011528	Protozoan Infections
D011529	Protozoan Infections, Animal
D011552	Pseudomonas Infections
D011557	Pseudorabies
D009956	Psittacosis
D016659	Psoas Abscess
D011645	Puerperal Infection
D011648	Pulmonary Adenomatosis, Ovine
D055732	Pulmonary Aspergillosis
D052880	Pyomyositis
D058968	Pythiosis
D011776	Pyuria
D011778	Q Fever
D012327	RNA Virus Infections
D011818	Rabies
D011906	Rat-Bite Fever
D012061	Relapsing Fever
D012088	Reoviridae Infections
D060737	Reproductive Tract Infections
D018357	Respiratory Syncytial Virus Infections
D012141	Respiratory Tract Infections
D010253	Respirovirus Infections
D055761	Reticuloendotheliosis, Avian
D017703	Retropharyngeal Abscess
D012192	Retroviridae Infections
D017196	Rhabditida Infections
D018353	Rhabdoviridae Infections
D012213	Rheumatic Fever
D012214	Rheumatic Heart Disease
D012220	Rhinitis
D012226	Rhinoscleroma
D012227	Rhinosporidiosis
D012282	Rickettsia Infections
D012288	Rickettsiaceae Infections
D012295	Rift Valley Fever
D012301	Rinderpest
D012373	Rocky Mountain Spotted Fever
D019349	Roseolovirus Infections
D012400	Rotavirus Infections
D012409	Rubella
D012410	Rubella Syndrome, Congenital
D018355	Rubivirus Infections
D019351	Rubulavirus Infections
D012478	Salmonella Food Poisoning
D012480	Salmonella Infections
D012481	Salmonella Infections, Animal
D012523	Sarcocystosis
D001357	Sarcoma, Avian
D012514	Sarcoma, Kaposi
D012532	Scabies
D012541	Scarlet Fever
D012552	Schistosomiasis
D012553	Schistosomiasis haematobia
D012554	Schistosomiasis japonica
D012555	Schistosomiasis mansoni
D012608	Scrapie
D012610	Screw Worm Infection
D012612	Scrub Typhus
D017190	Secernentea Infections
D018805	Sepsis
D016868	Serratia Infections
D012719	Setariasis
D045169	Severe Acute Respiratory Syndrome
D019595	Severe Dengue
D000085142	Severe Fever with Thrombocytopenia Syndrome
D012749	Sexually Transmitted Diseases
D015231	Sexually Transmitted Diseases, Bacterial
D015229	Sexually Transmitted Diseases, Viral
D012772	Shock, Septic
D012830	Silicotuberculosis
D016097	Simian Acquired Immunodeficiency Syndrome
D012852	Sinusitis
D017192	Skin Diseases, Bacterial
D012874	Skin Diseases, Infectious
D012876	Skin Diseases, Parasitic
D017193	Skin Diseases, Viral
D012897	Slow Virus Diseases
D012899	Smallpox
D018461	Soft Tissue Infections
D013031	Sparganosis
D015524	Sphenoid Sinusitis
D013145	Spirochaetales Infections
D017205	Spirurida Infections
D013166	Spondylitis
D013174	Sporotrichosis
D000073605	Spotted Fever Group Rickettsiosis
D013202	Staphylococcal Food Poisoning
D013203	Staphylococcal Infections
D013206	Staphylococcal Scalded Skin Syndrome
D013207	Staphylococcal Skin Infections
D013283	Stomatitis, Herpetic
D013290	Streptococcal Infections
D013319	Strongyle Infections, Equine
D017206	Strongylida Infections
D013322	Strongyloidiasis
D013344	Subacute Sclerosing Panencephalitis
D013353	Subdural Effusion
D013369	Subphrenic Abscess
D015163	Superinfection
D013492	Suppuration
D059525	Supraglottitis
D013530	Surgical Wound Infection
D013554	Swine Erysipelas
D013555	Swine Vesicular Disease
D013587	Syphilis
D013589	Syphilis, Cardiovascular
D013590	Syphilis, Congenital
D013591	Syphilis, Cutaneous
D013592	Syphilis, Latent
D013606	Tabes Dorsalis
D013622	Taeniasis
D013742	Tetanus
D013801	Theileriasis
D013969	Thyroiditis, Suppurative
D013984	Tick Infestations
D017282	Tick-Borne Diseases
D014005	Tinea
D014006	Tinea Capitis
D014007	Tinea Favosa
D014008	Tinea Pedis
D014010	Tinea Versicolor
D000084002	Tinea cruris
D014036	Togaviridae Infections
D014069	Tonsillitis
D018176	Torovirus Infections
D017227	Toxascariasis
D014115	Toxemia
D014120	Toxocariasis
D014123	Toxoplasmosis
D014124	Toxoplasmosis, Animal
D016781	Toxoplasmosis, Cerebral
D014125	Toxoplasmosis, Congenital
D014126	Toxoplasmosis, Ocular
D014136	Tracheitis
D014141	Trachoma
D014201	Trematode Infections
D014205	Trench Fever
D014211	Treponemal Infections
D014235	Trichinellosis
D014245	Trichomonas Infections
D014247	Trichomonas Vaginitis
D060586	Trichosporonosis
D014252	Trichostrongyloidiasis
D014253	Trichostrongylosis
D014257	Trichuriasis
D014323	Trombiculiasis
D014352	Trypanosomiasis
D014353	Trypanosomiasis, African
D014354	Trypanosomiasis, Bovine
D014375	Tuberculoma
D016862	Tuberculoma, Intracranial
D014376	Tuberculosis
D014379	Tuberculosis, Avian
D014380	Tuberculosis, Bovine
D014381	Tuberculosis, Cardiovascular
D020306	Tuberculosis, Central Nervous System
D014382	Tuberculosis, Cutaneous
D014383	Tuberculosis, Endocrine
D014384	Tuberculosis, Female Genital
D014385	Tuberculosis, Gastrointestinal
D014386	Tuberculosis, Hepatic
D014387	Tuberculosis, Laryngeal
D014388	Tuberculosis, Lymph Node
D014389	Tuberculosis, Male Genital
D014390	Tuberculosis, Meningeal
D014391	Tuberculosis, Miliary
D018088	Tuberculosis, Multidrug-Resistant
D014392	Tuberculosis, Ocular
D014393	Tuberculosis, Oral
D014394	Tuberculosis, Osteoarticular
D014396	Tuberculosis, Pleural
D014397	Tuberculosis, Pulmonary
D014398	Tuberculosis, Renal
D014399	Tuberculosis, Spinal
D014400	Tuberculosis, Splenic
D014401	Tuberculosis, Urogenital
D014406	Tularemia
D014412	Tumor Virus Infections
D058285	Tungiasis
D053706	Typhlitis
D014435	Typhoid Fever
D014437	Typhus, Endemic Flea-Borne
D014438	Typhus, Epidemic Louse-Borne
D016869	Ureaplasma Infections
D014552	Urinary Tract Infections
D015829	Uveitis, Suppurative
D000079263	Vaccine-Preventable Diseases
D014615	Vaccinia
D016585	Vaginosis, Bacterial
D000073618	Varicella Zoster Virus Infection
D000079426	Vector Borne Diseases
D014720	Vesicular Exanthema of Swine
D054243	Vesicular Stomatitis
D014735	Vibrio Infections
D000086965	Viral Zoonoses
D014766	Viremia
D014777	Virus Diseases
D016182	Visna
D014860	Warts
D034081	Wasting Disease, Chronic
D000069578	Waterborne Diseases
D014884	Waterhouse-Friderichsen Syndrome
D014895	Weil Disease
D014901	West Nile Fever
D008061	Whipple Disease
D014917	Whooping Cough
D014946	Wound Infection
D015001	Yaws
D015004	Yellow Fever
D015009	Yersinia Infections
D015012	Yersinia pseudotuberculosis Infections
D000071243	Zika Virus Infection
D015047	Zoonoses
D031368	Zoster Sine Herpete
D020096	Zygomycosis
