name	comparisons	concepts	mean_distance_pm	mean_distance_wn	pval
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	2701	74	0.34055936681143006	0.34076910229870044	0.9492759268735667
GOBP_AGGREPHAGY	15	6	0.4627738891881355	0.47147175583482864	0.7818608111734265
GOBP_AORTA_DEVELOPMENT	1275	51	0.3782481804839172	0.3841029213924455	0.15150396183040607
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	66	12	0.3303692576128024	0.3154745466167014	0.44604461758802805
GOBP_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	15	6	0.3380084655182411	0.386988407406939	0.13053145884855538
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	66	12	0.30738404738504205	0.30119933285251776	0.8267508026621425
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	36	9	0.4912841223211215	0.47675336041221084	0.36581485023796234
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	28	8	0.3090721485502571	0.2852797793498521	0.45736078699392213
GOBP_ADENOHYPOPHYSIS_DEVELOPMENT	78	13	0.37200100422254995	0.37768185432482426	0.7595528830814833
GOBP_ACTIN_NUCLEATION	190	20	0.2940035817954894	0.2886828342304461	0.6665838881012698
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	15	6	0.29537993025478493	0.24281106390240476	0.21131768496404585
GOBP_ACTIVATED_T_CELL_PROLIFERATION	1081	47	0.3482254278948831	0.34173707064325093	0.22801840695541856
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	528	33	0.31196700367375146	0.3246657203542905	0.06670883078911592
GOBP_APICAL_PROTEIN_LOCALIZATION	78	13	0.2970039614649825	0.28567644510650086	0.5194338283991353
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE	21	7	0.2521485104220835	0.24610469879793018	0.9107468727642235
GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	15	6	0.3893550093602528	0.38684612548609026	0.9599593918340734
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	1596	57	0.2420316537185939	0.24061186829841436	0.7697391624387152
GOBP_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS	15	6	0.35390117651704955	0.40922321517880395	0.2141366868987445
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	45	10	0.28360970908563715	0.2862532493720985	0.9394623105221582
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	15	6	0.33029409717485236	0.3035245108640551	0.41168692328948275
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	8001	127	0.3431084037270754	0.35334002363253003	2.682993744287668e-07
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	171	19	0.21443045369761374	0.21898106312444487	0.7403782274911386
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	45	10	0.35874079623673033	0.3468670182356539	0.6064533774179561
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	1081	47	0.3699884924054903	0.3589013879523282	0.01408482627398298
GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	120	16	0.438101517487892	0.43177430874172357	0.6048636094556156
GOBP_AMINE_TRANSPORT	2701	74	0.3180989104705047	0.3122802255763535	0.051065669738647124
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	15	6	0.32429830486565275	0.3442501936013423	0.503725989954482
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY	190	20	0.3128685090769375	0.3015402772936957	0.40797782225165047
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	45	10	0.3396230845037203	0.377630823844495	0.12331269981814316
GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	171	19	0.2787308561759538	0.27826630205435016	0.9714400109950111
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	36	9	0.34158591514359077	0.34484393035969324	0.9078505049903585
GOBP_ACUTE_INFLAMMATORY_RESPONSE	4851	99	0.30361020884756107	0.3100907361207439	0.010464342249767637
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	36	9	0.3281406519778801	0.2693204626880748	0.012854490784306736
GOBP_ATP_TRANSPORT	28	8	0.2028874499975238	0.21246017022956096	0.769529386246464
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	15	6	0.30970770364875416	0.3154195749595937	0.8690690109373278
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	21	7	0.3020291198976168	0.3025053760446465	0.9870394010945156
GOBP_ALKANESULFONATE_METABOLIC_PROCESS	15	6	0.2745457896769032	0.28087197445016093	0.9051067089549271
GOBP_ADHESION_OF_SYMBIONT_TO_HOST	91	14	0.4077772417175686	0.3727528944003695	0.0013915650864902253
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	780	40	0.3131121051368483	0.31864578351863954	0.34939316152834043
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	66	12	0.3566205661607354	0.3467354370054691	0.5345868435973804
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	820	41	0.30939800333412876	0.2938641102504183	0.004813548577219104
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	325	26	0.4169894824441744	0.41125360089789714	0.4071172639500146
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	11175	150	0.3487115539952807	0.34780030972273746	0.5973937108997931
GOBP_APICAL_JUNCTION_ASSEMBLY	1378	53	0.3666741984089737	0.3702027789483704	0.41195862421285423
GOBP_ADP_METABOLIC_PROCESS	1653	58	0.32722517560869163	0.33454809414526143	0.09409556916917927
GOBP_ADHERENS_JUNCTION_ASSEMBLY	28	8	0.3658089973459187	0.36801655722795396	0.9447921276346407
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	561	34	0.4185838773636942	0.4043963286253537	0.004764959567370231
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	351	27	0.22425514063183433	0.22357832440249936	0.9541285992403734
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	276	24	0.3429097505226696	0.34696635394660974	0.6926022469429539
GOBP_APOPTOTIC_SIGNALING_PATHWAY	100576	449	0.36241516912433025	0.3681206961139414	2.4530428207606688e-28
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	231	22	0.2744808540521798	0.2714369224193549	0.7875662231940586
GOBP_AMINO_ACID_IMPORT	496	32	0.317146522375052	0.3033441619991886	0.03454231400118369
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	7021	119	0.28441760905459884	0.28351462800375277	0.6553258212242639
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	630	36	0.37648941461973207	0.3848169892268513	0.1959836031423645
GOBP_ANOIKIS	435	30	0.4644489214648384	0.4605342689821408	0.6163969884152037
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	561	34	0.35862622829138346	0.34070402046629955	0.020744738828723925
GOBP_ANIMAL_ORGAN_REGENERATION	1770	60	0.37425216777205356	0.36493453756472793	0.025649182161035185
GOBP_AMINE_CATABOLIC_PROCESS	210	21	0.23316836573624194	0.22816272919367359	0.7201717679539315
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION	55	11	0.43391361169934967	0.4131763677201658	0.15229342153553033
GOBP_AUTOPHAGIC_CELL_DEATH	28	8	0.43124911093512175	0.4103724025573031	0.4382421510662038
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	105	15	0.3395060096906711	0.3139610553937626	0.2819778336102994
GOBP_ALDEHYDE_CATABOLIC_PROCESS	36	9	0.28308225255968894	0.30457811465237145	0.43547139781874766
GOBP_AMELOGENESIS	153	18	0.33197680507473915	0.30999235329761293	0.032056712674260274
GOBP_AMINE_METABOLIC_PROCESS	4095	91	0.2598809418574723	0.2610826942914223	0.6455128513547402
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	990	45	0.2762634826045683	0.2627318514337944	0.007703105537735738
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	55	11	0.25525993844299494	0.24386203044930485	0.6619159121340503
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	6216	112	0.35417451600070793	0.3569180024096702	0.16096995753634039
GOBP_ACTIN_FILAMENT_ORGANIZATION	29161	242	0.31964763668344315	0.3142429606402874	4.905810909432269e-07
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	21	7	0.4574406093160677	0.4575814036449405	0.9967098322291825
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	496	32	0.27636311933758895	0.2765514435583695	0.9808421480039619
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	351	27	0.31615785756020565	0.33382874807785734	0.05171059469416342
GOBP_ARACHIDONIC_ACID_SECRETION	136	17	0.31916403204751803	0.3429477238647936	0.10750654575135164
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	231	22	0.3359815257533057	0.3222222093779173	0.3825476221423654
GOBP_ADAPTIVE_THERMOGENESIS	8778	133	0.3408477455522408	0.3362031765497642	0.004902864651769971
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	171	19	0.2792037818786206	0.2638403505491984	0.32345389027487925
GOBP_APOPTOTIC_DNA_FRAGMENTATION	78	13	0.37915391553516153	0.39400312604716564	0.45710590599915524
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	74691	387	0.31122713080816816	0.3167907610691094	3.398866159008197e-16
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	15	6	0.31011180845425884	0.30891657269730943	0.9697405745213707
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	105	15	0.3335500229225626	0.3485335082891909	0.3201638821669553
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	15	6	0.2793482357444402	0.25927874159389824	0.8234118898856785
GOBP_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL	15	6	0.41188118990419753	0.4015966432137816	0.8029329014561496
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL	45	10	0.4083665823040362	0.3609195350759778	0.004772656210591946
GOBP_ANION_HOMEOSTASIS	325	26	0.30193859787031546	0.3185327892057694	0.02670790253973332
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	105	15	0.40087367008169117	0.41905390264202197	0.14988888211737866
GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	120	16	0.35000772956584664	0.365181661325095	0.44354357516763154
GOBP_AORTA_MORPHOGENESIS	561	34	0.3960429262073439	0.4005200823152823	0.4907672402839116
GOBP_ATP_BIOSYNTHETIC_PROCESS	351	27	0.3234908653527981	0.3233489219235763	0.987370053373653
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	6105	111	0.30442103284217736	0.3064666693534379	0.25108309085085745
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	66	12	0.3913468155644954	0.35176309811899087	0.09375740715348656
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	27495	235	0.32260520754135164	0.3262017803070949	0.0007110456605837159
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	666	37	0.40193287117020293	0.3925409345896682	0.08233591024427356
GOBP_ARGININE_CATABOLIC_PROCESS	55	11	0.3737632995939453	0.35513541357378314	0.5035363940023587
GOBP_ASSOCIATIVE_LEARNING	1596	57	0.3090768101163717	0.3197311810550606	0.0039309844508602365
GOBP_ANDROGEN_BIOSYNTHETIC_PROCESS	36	9	0.34945867596058044	0.34609053993699995	0.9095537076085863
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	78	13	0.42798185773761205	0.4084408643283271	0.267178071072038
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	1326	52	0.33886403053928066	0.34803717959879793	0.053567593824475485
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	21	7	0.32275006381646587	0.34460192216319474	0.6156016294648445
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	561	34	0.39467927552086113	0.38250589803298257	0.06908572868142175
GOBP_ARTERY_MORPHOGENESIS	2556	72	0.3876399976683412	0.3860752866185549	0.6006746300092591
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	190	20	0.37317132894945676	0.3529022818131988	0.038956404412412986
GOBP_APPENDAGE_DEVELOPMENT	8385	130	0.36061888408878934	0.35761385129076373	0.11606090657459278
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1540	56	0.3043155030446018	0.3050921458180447	0.8383324003429498
GOBP_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	105	15	0.38726696071845496	0.39604821026589704	0.5678986203408325
GOBP_ADENOSINE_METABOLIC_PROCESS	28	8	0.225193471200159	0.21728422999475347	0.8006152447708869
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION	325	26	0.27036834390297515	0.2624616208141365	0.3944144220063166
GOBP_ALANINE_TRANSPORT	15	6	0.28381431598550705	0.23802233801101805	0.18923969358590648
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	4465	95	0.3124019110772593	0.30833882312330846	0.1292510796116277
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	15	6	0.39064721683416154	0.3147274451047701	0.03472009374797852
GOBP_ASTROCYTE_CELL_MIGRATION	28	8	0.30856754031391537	0.3448437746561638	0.33356082717958957
GOBP_ARTERY_DEVELOPMENT	3828	88	0.3830504967724727	0.3846282188771584	0.5042360386166307
GOBP_ASTROCYTE_ACTIVATION	231	22	0.3841981180685595	0.3774916635619545	0.49696210184773604
GOBP_ANION_TRANSPORT	37950	276	0.2763350023940201	0.28049552800321176	7.640942227364273e-07
GOBP_ANATOMICAL_STRUCTURE_REGRESSION	105	15	0.2990736718096638	0.31563352535377454	0.29877035855581635
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	1431	54	0.34743318481406565	0.3584766373824871	0.017227955186470852
GOBP_ACTIN_FILAMENT_SEVERING	28	8	0.3306125108239292	0.3234512388346653	0.8042977854114473
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	325	26	0.3958724781947509	0.3990041095429393	0.717690262146925
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	15	6	0.19549208801044538	0.17957746910812566	0.765557374865584
GOBP_AEROBIC_RESPIRATION	3003	78	0.29397543009313293	0.2949381463676765	0.7522486838405824
GOBP_AGING	35778	268	0.34615440797127955	0.3477262158879743	0.06341764408951807
GOBP_ATP_METABOLIC_PROCESS	8778	133	0.2995836821606451	0.30542413111647365	0.0015787389087701849
GOBP_ACYLGLYCEROL_HOMEOSTASIS	561	34	0.39386769938091465	0.3951481670281462	0.8358024970850452
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	28680	240	0.31803909449935963	0.3126363795920107	3.06782243366012e-08
GOBP_ALDITOL_METABOLIC_PROCESS	55	11	0.29340535170291915	0.3055605381564423	0.4822703408422925
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	36	9	0.3356527404460975	0.3254895284937757	0.6538899608110875
GOBP_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS	15	6	0.3758305263333483	0.3591740468735265	0.6945805380857204
GOBP_AUTOPHAGOSOME_MATURATION	406	29	0.3505767752146043	0.3450087929672404	0.4545248893591173
GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT	66	12	0.45373261007410115	0.43811486090867413	0.2745304728848326
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS	55	11	0.23122243043787702	0.24046626136815324	0.6814434442156688
GOBP_ACROSOME_REACTION	136	17	0.2093595342794632	0.2228048023288831	0.40439800075694654
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	15	6	0.3220474854005598	0.3192666273248872	0.9491860128088478
GOBP_AMYLOID_FIBRIL_FORMATION	276	24	0.3577034711655147	0.3559989636905479	0.8456343901152368
GOBP_APOLIPOPROTEIN_A_I_MEDIATED_SIGNALING_PATHWAY	21	7	0.41853789843926553	0.39935254364954664	0.4697409232792813
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	5151	102	0.3640157205347001	0.3598007048303934	0.0767804331229931
GOBP_ASTROCYTE_DEVELOPMENT	780	40	0.3570729570977858	0.35249231596144326	0.37093623053134117
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	7260	121	0.2478004404331463	0.24906688393764154	0.5626812546275657
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	528	33	0.37793369063593046	0.3720888145567296	0.4545597241699514
GOBP_ANIMAL_ORGAN_FORMATION	1711	59	0.4142043969076912	0.4141522865588686	0.9887261591330117
GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT	28	8	0.46178539168788724	0.48327884063886184	0.4073427369894389
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS	21	7	0.4375184684923666	0.43496517534321444	0.9300621273307944
GOBP_ACETYL_COA_METABOLIC_PROCESS	153	18	0.2374575541413544	0.2649278938899897	0.13014890209172889
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	496	32	0.3526991577513439	0.3502693828422847	0.7247358381909821
GOBP_AUTOPHAGOSOME_MEMBRANE_DOCKING	15	6	0.33905356325627617	0.37455335008217894	0.22172491668728017
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	25651	227	0.3037274861490045	0.3015843232646417	0.04832626100694834
GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	66	12	0.34722350614884506	0.3583846333149387	0.49937447022006753
GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	45	10	0.18166651183232768	0.18188049354468167	0.9942736232756177
GOBP_ALLANTOIN_METABOLIC_PROCESS	21	7	0.143243659306002	0.1180099278204151	0.4483681770814013
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	351	27	0.3167867722122233	0.3134189932043734	0.7468738083146822
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	325	26	0.2975326192000272	0.3102544855118844	0.19161771044172637
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	378	28	0.3792938789068852	0.37701368011276204	0.7771515218213706
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	666	37	0.28662680379728656	0.28718440076090457	0.9244158148846303
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	435	30	0.31617905896557835	0.3069170190108205	0.18619940964951814
GOBP_AROMATIC_AMINO_ACID_TRANSPORT	21	7	0.20492294697774277	0.20054477805437979	0.9228074326496607
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	271216	737	0.3403123700459469	0.33819086893099326	6.625921934204205e-11
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	2346	69	0.3437084251534347	0.3584658481324728	5.156508786334632e-05
GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY	15	6	0.3773746159388622	0.3770455584782881	0.9917056444697734
GOBP_ACYLGLYCEROL_TRANSPORT	15	6	0.32117919410530704	0.28574948632230507	0.2705813466566081
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	8001	127	0.33560525633820926	0.3336748578453215	0.3042737498861605
GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS	36	9	0.2590053360222708	0.2747080622381863	0.6473769371842504
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	300	25	0.36465921227371934	0.3637686060891813	0.9452447150721537
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	666	37	0.35934715145343876	0.34900846232338645	0.11726664650227447
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	136	17	0.36897504479295457	0.38155364831108096	0.4265207906720393
GOBP_AUTOCRINE_SIGNALING	15	6	0.39434297406572577	0.36112083174576565	0.519219887604671
GOBP_APPENDAGE_MORPHOGENESIS	5671	107	0.36932559057525993	0.36731519441073646	0.3910355737406288
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1128	48	0.31146322977760216	0.321442761753021	0.041067926448528747
GOBP_AMINO_ACID_ACTIVATION	136	17	0.21533993222775932	0.2056447106581053	0.5181419169830017
GOBP_ACTIN_FILAMENT_POLYMERIZATION	2926	77	0.3109880015768149	0.3049638543923697	0.06770602105966153
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	28	8	0.23639428436018647	0.22799738961008634	0.8404755243766886
GOBP_AMP_BIOSYNTHETIC_PROCESS	36	9	0.21495291135684091	0.21232713209575443	0.9210135850690827
GOBP_AMYLOID_BETA_FORMATION	946	44	0.35296729258229614	0.35622727510492325	0.5595612457463965
