name	comparisons	concepts	mean_distance_pm	mean_distance_wn	pval
GOBP_AORTA_DEVELOPMENT	1891	62	0.18935412211758618	0.17401905016560076	3.7824291878796037e-07
GOBP_ACYLGLYCEROL_HOMEOSTASIS	861	42	0.19607488031188705	0.17857172820557968	6.959497497955466e-05
GOBP_AEROBIC_RESPIRATION	16110	180	0.20776035854113897	0.20911889595788455	0.2497964679555517
GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	210	21	0.20535304772522672	0.21469628597280943	0.35638839728964955
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	62835	355	0.20433048968545334	0.2073598231469906	1.8165415506495795e-07
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	136	17	0.17757096018769036	0.19537470072260096	0.10853556630122131
GOBP_AGING	47278	308	0.1895129464139446	0.20104884943992674	7.997546842174329e-79
GOBP_ATRIOVENTRICULAR_CANAL_DEVELOPMENT	78	13	0.17321672332523036	0.19020092023297488	0.20872983035742865
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS	153	18	0.17249316564678663	0.18820991040292448	0.10850016923259836
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	190	20	0.1868194752804343	0.19218297780514887	0.5931917464567654
GOBP_ACETYL_COA_METABOLIC_PROCESS	528	33	0.19717157100482693	0.19661994882213849	0.9248676548001229
GOBP_ASYMMETRIC_NEUROBLAST_DIVISION	15	6	0.16863164660107544	0.17913176228954916	0.6793084671952136
GOBP_AMYLOID_FIBRIL_FORMATION	561	34	0.20852438603389647	0.20600629291839254	0.654300625299033
GOBP_ADP_TRANSPORT	28	8	0.21287805230235338	0.2277803617651239	0.5813524235837453
GOBP_ACETATE_ESTER_TRANSPORT	15	6	0.17505887944424642	0.20559396497332214	0.31649886199180355
GOBP_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS	21	7	0.1496832756655063	0.18006512597381225	0.2948036981136207
GOBP_APICAL_PROTEIN_LOCALIZATION	105	15	0.20313189427014436	0.18079504447955785	0.06310539368392831
GOBP_AMINOPHOSPHOLIPID_TRANSLOCATION	21	7	0.2689378083590667	0.22090960042556004	0.1590267573883482
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	13203	163	0.19549674742590464	0.1909118704281028	9.756567751934554e-05
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE	55	11	0.17690761718929293	0.18696818780734642	0.5192432241562183
GOBP_ADENYLATE_CYCLASE_INHIBITING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	15	6	0.1767862655876483	0.18204254112567098	0.8503662399888818
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	20301	202	0.20041572440935823	0.20163946501683677	0.21611646936972045
GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE	21	7	0.18482023885287122	0.2193220588195572	0.18047297496768874
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	4278	93	0.18891550540957633	0.18731021464986772	0.4260701840849819
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	153	18	0.1707536422839297	0.18759205740978038	0.07358008761159691
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	990	45	0.1925421754103371	0.20566913409807402	0.0015858544904558862
GOBP_ALDITOL_METABOLIC_PROCESS	210	21	0.19474076744537225	0.1835400693836474	0.20249031420611133
GOBP_ANIMAL_ORGAN_FORMATION	2080	65	0.19223161907753267	0.18800258986009508	0.136802050602921
GOBP_ADENYLATE_CYCLASE_INHIBITING_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	21	7	0.2150541767010013	0.1708114924910572	0.06082729150728715
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	12090	156	0.19654998665345358	0.20003460807288645	0.003514107588576773
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS	21	7	0.1522508586521451	0.199622911575911	0.07792588396932
GOBP_ASPARTATE_METABOLIC_PROCESS	28	8	0.25921552232510814	0.19528640050956583	0.007003257442685415
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	780	40	0.1919751818488094	0.18656923948765178	0.2822271414114181
GOBP_ACTIN_FILAMENT_BASED_TRANSPORT	210	21	0.1890091150512865	0.18928690028873246	0.9770064261693868
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	50403	318	0.1923271267793564	0.19732445877993873	6.264922148882345e-17
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_LIPID_ANTIGEN_VIA_MHC_CLASS_IB	21	7	0.15393065681198015	0.17105126777948915	0.3293898039779417
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	820	41	0.1833324090279708	0.18906374839211273	0.1839971839109018
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	1596	57	0.19400400520458183	0.19541528944206832	0.6712693870453619
GOBP_AMINO_SUGAR_CATABOLIC_PROCESS	78	13	0.1897759586436074	0.1745688279041632	0.32089192837960095
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY	91	14	0.15755227362679824	0.21003275903353624	2.8082289395557153e-05
GOBP_ALLANTOIN_METABOLIC_PROCESS	28	8	0.18406303068036195	0.1908297547632541	0.758148352009787
GOBP_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	153	18	0.19002668821717061	0.2004758442080436	0.285272290907597
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	561	34	0.20385150425955983	0.19511817505135645	0.1051355062639324
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	171	19	0.1898714393925884	0.2039744414564796	0.11319019981049322
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	28	8	0.20807798730818797	0.18865138470945716	0.41352832157358355
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	1540	56	0.22200793890628648	0.21355238583842334	0.030092542129787018
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	990	45	0.1828959011370184	0.18530287393126282	0.5482541650997929
GOBP_ADAPTATION_OF_SIGNALING_PATHWAY	253	23	0.17501246859670264	0.19813579733894401	0.0033227183335125614
GOBP_AROMATIC_AMINO_ACID_TRANSPORT	78	13	0.17905830460151184	0.1988091861742016	0.2313929909523403
GOBP_AROMATIC_AMINO_ACID_FAMILY_METABOLIC_PROCESS	465	31	0.1962042066910074	0.20073311077147668	0.4798312891573169
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	528906	1029	0.18720570084671648	0.1912434634943617	4.501197568061644e-109
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	23005	215	0.21234901204558698	0.21320911310391438	0.39466887117737826
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	4465	95	0.18741674007693018	0.19382027241810815	0.0012767467993360343
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	36	9	0.2066461053679409	0.2134349041965235	0.7558614719450862
GOBP_ACUTE_INFLAMMATORY_RESPONSE	6328	113	0.1903524517064418	0.19484129590448995	0.005037995557575034
GOBP_ACYLGLYCEROL_TRANSPORT	28	8	0.19220743691529688	0.22817861999338995	0.11211749315795885
GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS	28	8	0.21448968998047915	0.19815483485892113	0.5091785130859847
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	36	9	0.18194317716310404	0.17438002657412713	0.6721706519977412
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	28	8	0.1894693723704249	0.19745698876571766	0.7539530575133293
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	5356	104	0.2335637218760541	0.23480458959992134	0.5853257032159702
GOBP_ALDITOL_CATABOLIC_PROCESS	21	7	0.19627186035349428	0.17990381662039184	0.5032667378874058
GOBP_ALKANESULFONATE_METABOLIC_PROCESS	21	7	0.18154910548633912	0.20610555771273958	0.2475153976902093
GOBP_APPENDAGE_MORPHOGENESIS	10011	142	0.18750464963590394	0.19577886502693245	2.0863005840657822e-10
GOBP_AMINO_ACID_ACTIVATION	946	44	0.19058148087361815	0.2075206991867327	0.00014241430963160128
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1830	61	0.19490642622136406	0.19829286606257412	0.25804638114023165
GOBP_ADHESION_OF_SYMBIONT_TO_HOST	120	16	0.1770101168863222	0.18744879279943127	0.3872380976723089
GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	136	17	0.19943261773581808	0.19498342049980852	0.6996796206848654
GOBP_AMP_BIOSYNTHETIC_PROCESS	91	14	0.1974015061538144	0.18880128912424227	0.5164808036178505
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	210	21	0.19107147068257754	0.20767793170957505	0.06814410264772956
GOBP_ACIDIC_AMINO_ACID_TRANSPORT	1891	62	0.1888347705716959	0.18936714093683954	0.8631028747653395
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	21	7	0.16590196892379405	0.2260093726426766	0.022844791184467413
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_VIA_ER_PATHWAY	28	8	0.17504495697280661	0.19912677129147577	0.25445611540188795
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	115440	481	0.18929921553928677	0.1928058352981791	5.2993063939083335e-20
GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS	45	10	0.17663286199773928	0.1641546989678016	0.48183085784144986
GOBP_AMYLOID_BETA_CLEARANCE	741	39	0.18363610399150307	0.1900299526258235	0.16402530426427034
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	22578	213	0.19303681215745402	0.19238693294090903	0.46092645105990027
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	19503	198	0.1878729771568709	0.18986117094289764	0.03553289429891343
GOBP_APICAL_JUNCTION_ASSEMBLY	2850	76	0.19074854549062023	0.20547137512776	2.9230147123304272e-08
GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	276	24	0.2503652467905246	0.2317993565347808	0.0677828107649473
GOBP_ADP_METABOLIC_PROCESS	4005	90	0.19112967036417364	0.19398599568786004	0.16810263114252702
GOBP_ALCOHOL_METABOLIC_PROCESS	63546	357	0.19505532918720428	0.19523366620268978	0.7384206646813283
GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION	15	6	0.16733330576710176	0.16469856220725473	0.9294023128509895
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	666	37	0.18898744087881317	0.18499470455758665	0.4067590076716414
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1176	49	0.20025314786439358	0.19794521279883237	0.5689133644289903
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	5460	105	0.19669731093758105	0.19856217298840068	0.302306635084224
GOBP_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS	28	8	0.1757646042336805	0.18923373827818368	0.5751866559537002
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	3003	78	0.20184570589288678	0.20083052350373856	0.6874554348437836
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	325	26	0.19460717491032997	0.20379698343699212	0.15416414180815663
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	6786	117	0.20616115589089634	0.20975192332827453	0.042741789920073346
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	36	9	0.19261105548523358	0.18203855360881002	0.6265238030043139
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	300	25	0.19985999532942658	0.18398843016698543	0.030998727284729514
GOBP_AMINO_ACID_SALVAGE	21	7	0.2026119723876451	0.18873787828534985	0.5961382862172847
GOBP_ADHERENS_JUNCTION_MAINTENANCE	21	7	0.1580315669917128	0.1751383162878534	0.6483788998358758
GOBP_AMELOGENESIS	300	25	0.18734649717091925	0.19296907799658533	0.4770809761014373
GOBP_ARGININE_METABOLIC_PROCESS	190	20	0.1762018810625867	0.1919698479601321	0.0820600108337223
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	496	32	0.20312517050486126	0.19668257529923497	0.2928533121496755
GOBP_ACROSOME_ASSEMBLY	153	18	0.21104929370365405	0.2041693113297693	0.5473885780500738
GOBP_ANION_HOMEOSTASIS	703	38	0.19805399618704703	0.18379884232296623	0.00334223135230269
GOBP_AMINO_ACID_IMPORT	1378	53	0.18449303598080594	0.19119243521177087	0.05549467335580188
GOBP_AORTIC_VALVE_MORPHOGENESIS	496	32	0.17674302155049382	0.1829559750125724	0.27812386413470536
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	30135	246	0.20155855922365007	0.19931052971693433	0.005655036030913473
GOBP_ARACHIDONIC_ACID_SECRETION	465	31	0.22261413863526341	0.2171978109193176	0.47221895264596003
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	36	9	0.18705225027234126	0.1665166034863718	0.3313612996089469
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	1653	58	0.1917428734104924	0.20102822753262994	0.004728413700026819
GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	120	16	0.18967913889084834	0.19781961345973265	0.5047884605041739
GOBP_ACETYLCHOLINE_METABOLIC_PROCESS	15	6	0.1784592754963937	0.1428782797985586	0.11284533614865729
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	1540	56	0.19693920375407364	0.193480773484778	0.2900589498220608
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	45	10	0.18538546943984255	0.17989423816498223	0.7946291865148701
GOBP_AMINE_CATABOLIC_PROCESS	435	30	0.19139032711383314	0.18906860003225853	0.7004073595589411
GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION	136	17	0.2016248433464878	0.22764814750552806	0.028985542168000998
GOBP_AUTOPHAGIC_CELL_DEATH	45	10	0.18282865424082095	0.1625488698736563	0.2274112293907922
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT	28	8	0.18668491072292884	0.1793953940366489	0.775516883799589
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	105	15	0.18845273298176113	0.18333559902370247	0.6699012136389011
GOBP_ACUTE_PHASE_RESPONSE	1128	48	0.1839675719089301	0.19822804857768817	0.00010735569509204166
GOBP_AMINE_METABOLIC_PROCESS	7381	122	0.19178151218908723	0.19331285143823276	0.29914177855881774
GOBP_ARGININE_CATABOLIC_PROCESS	55	11	0.17367358857633147	0.22251813202360024	0.003745237353797582
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	4753	98	0.2033663294151152	0.20340153471411482	0.986438542919301
GOBP_AMINO_ACID_TRANSPORT	10585	146	0.20234358483304102	0.20612322882890136	0.006714891332266335
GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	9591	139	0.19076055554291949	0.1985140761350253	6.3071226415896395e-09
GOBP_ACTIN_FILAMENT_ORGANIZATION	98346	444	0.1984060138532208	0.19668730341558352	0.00010545712369953922
GOBP_ASTROCYTE_DIFFERENTIATION	3081	79	0.1930452776877477	0.19394477336410976	0.6972134397858295
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS_BY_CYTOCHROME_C	21	7	0.18610270195978437	0.18865129137083375	0.9250745219478693
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	406	29	0.18586561878213095	0.1965564299700272	0.0755468241461997
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	630	36	0.20432395599848108	0.19281205964169076	0.027227576406258922
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	253	23	0.1829051604726777	0.18067158498435298	0.776778709424572
GOBP_ACTIN_FILAMENT_REORGANIZATION	55	11	0.18192147048245105	0.19789068182578504	0.3724687135870227
GOBP_ANTERIOR_HEAD_DEVELOPMENT	15	6	0.17776834272412742	0.17631032382488454	0.9703749174127323
GOBP_ADAPTIVE_THERMOGENESIS	12246	157	0.18403291735529562	0.19100018015126163	2.028170187011971e-09
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	1176	49	0.22568361817173135	0.21413390055218345	0.00926597431517968
GOBP_ANDROGEN_METABOLIC_PROCESS	406	29	0.19429646284919652	0.18909193144739075	0.403658603113624
GOBP_APOPTOTIC_DNA_FRAGMENTATION	153	18	0.20212192426883527	0.18687810623720813	0.10389095975842011
GOBP_ASYMMETRIC_CELL_DIVISION	153	18	0.1796567714026917	0.1953278195811209	0.12801449005684754
GOBP_AMIDE_BIOSYNTHETIC_PROCESS	356590	845	0.20578688486064145	0.20652086247736579	0.0027583616528833598
GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE	36	9	0.19902287072880376	0.1833499851473019	0.4326939069351601
